source,edge_id,osm_way_id,direction,node_count,first_node_id,last_node_id,highway,access_status,access_reason,structure_status,oneway,oneway_bicycle,junction,bicycle,access,vehicle,surface,smoothness,tracktype,bridge,tunnel,covered,layer,selected_for_profile,decision,reason
live,osm-way-846177340-forward,846177340,forward,2,7894601311,1140830692,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-846177340-reverse,846177340,reverse,2,1140830692,7894601311,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-852018387-forward,852018387,forward,2,7947563106,6883777440,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-852018387-reverse,852018387,reverse,2,6883777440,7947563106,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-852018389-forward,852018389,forward,2,7947563108,7947563107,primary,admissible,highway=primary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-852018389-reverse,852018389,reverse,2,7947563107,7947563108,primary,admissible,highway=primary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-870241916-forward,870241916,forward,2,8107285599,8107285600,service,admissible,highway=service cyclable by default,tunnel,yes,,,,,,concrete,,,,,yes,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-870241917-forward,870241917,forward,2,8107285600,8107285601,service,admissible,highway=service cyclable by default,tunnel,yes,,,,,,concrete,,,,,yes,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-870241918-forward,870241918,forward,3,8107285600,8107285602,service,admissible,highway=service cyclable by default,tunnel,,,,,,,concrete,,,,,yes,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-870241918-reverse,870241918,reverse,3,8107285602,8107285600,service,admissible,highway=service cyclable by default,tunnel,,,,,,,concrete,,,,,yes,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-870707918-forward,870707918,forward,2,8110983137,8110983138,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-870707918-reverse,870707918,reverse,2,8110983138,8110983137,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-886752111-forward,886752111,forward,2,8245600742,8245600810,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,paving_stones,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-886752111-reverse,886752111,reverse,2,8245600810,8245600742,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,paving_stones,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1013537271-forward,1013537271,forward,2,9350950305,9350950306,path,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1013537271-reverse,1013537271,reverse,2,9350950306,9350950305,path,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1018368887-forward,1018368887,forward,2,9392989809,9392989810,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1018368887-reverse,1018368887,reverse,2,9392989810,9392989809,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1018368890-forward,1018368890,forward,2,9392989815,9392989811,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1018368890-reverse,1018368890,reverse,2,9392989811,9392989815,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1018368891-forward,1018368891,forward,2,9392989813,9392989812,path,review,highway=path carries no bicycle permission,bridge,,,,,,,grass,,,boardwalk,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1018368891-reverse,1018368891,reverse,2,9392989812,9392989813,path,review,highway=path carries no bicycle permission,bridge,,,,,,,grass,,,boardwalk,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741401-forward,1034741401,forward,3,3623395575,9531922657,path,review,highway=path carries no bicycle permission,stacked,,,,,,,asphalt,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741401-reverse,1034741401,reverse,3,9531922657,3623395575,path,review,highway=path carries no bicycle permission,stacked,,,,,,,asphalt,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741402-forward,1034741402,forward,3,9531922657,9531922655,steps,review,highway=steps carries no bicycle permission,stacked,,,,,,,metal,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741402-reverse,1034741402,reverse,3,9531922655,9531922657,steps,review,highway=steps carries no bicycle permission,stacked,,,,,,,metal,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741405-forward,1034741405,forward,2,9531922665,9531922662,steps,review,highway=steps carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741405-reverse,1034741405,reverse,2,9531922662,9531922665,steps,review,highway=steps carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741406-forward,1034741406,forward,2,9531922661,9531922665,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741406-reverse,1034741406,reverse,2,9531922665,9531922661,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741414-forward,1034741414,forward,3,9531922677,9531922682,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1034741414-reverse,1034741414,reverse,3,9531922682,9531922677,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1042940323-forward,1042940323,forward,2,9599757915,9599757922,service,admissible,highway=service cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1042940323-reverse,1042940323,reverse,2,9599757922,9599757915,service,admissible,highway=service cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1050330510-forward,1050330510,forward,2,9652233994,9652246124,path,review,highway=path carries no bicycle permission,bridge,,,,,,,concrete,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1050330510-reverse,1050330510,reverse,2,9652246124,9652233994,path,review,highway=path carries no bicycle permission,bridge,,,,,,,concrete,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1050331700-forward,1050331700,forward,2,9652254266,9652254265,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1050331700-reverse,1050331700,reverse,2,9652254265,9652254266,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1054881194-forward,1054881194,forward,2,9693317139,2599413407,footway,admissible,bicycle=yes,bridge,,,,yes,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1054881194-reverse,1054881194,reverse,2,2599413407,9693317139,footway,admissible,bicycle=yes,bridge,,,,yes,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1054881198-forward,1054881198,forward,2,864982942,864982665,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1054881198-reverse,1054881198,reverse,2,864982665,864982942,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1054888434-forward,1054888434,forward,4,1976445614,1976445524,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1054888434-reverse,1054888434,reverse,4,1976445524,1976445614,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1082469574-forward,1082469574,forward,3,9920528636,312439446,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1082469574-reverse,1082469574,reverse,3,312439446,9920528636,residential,admissible,highway=residential cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1091531322-forward,1091531322,forward,2,9996817847,9996817846,path,admissible,bicycle=yes,bridge,yes,,,yes,no,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1094559427-forward,1094559427,forward,2,10024862072,10024862073,via_ferrata,review,highway=via_ferrata carries no bicycle permission,bridge,yes,,,,,,,,,cable,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1094587906-forward,1094587906,forward,2,6665957331,6665957332,via_ferrata,review,highway=via_ferrata carries no bicycle permission,bridge,yes,,,,,,,,,cable,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1163932051-forward,1163932051,forward,3,10824672684,1140830923,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1163932051-reverse,1163932051,reverse,3,1140830923,10824672684,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1163932470-forward,1163932470,forward,3,10824716175,10824716174,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1163932470-reverse,1163932470,reverse,3,10824716174,10824716175,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1175139077-forward,1175139077,forward,4,10919539387,10919539378,residential,admissible,highway=residential cyclable by default,stacked,,,,,,,,,,,,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1175139077-reverse,1175139077,reverse,4,10919539378,10919539387,residential,admissible,highway=residential cyclable by default,stacked,,,,,,,,,,,,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1175139078-forward,1175139078,forward,8,1978070217,3270856916,residential,admissible,highway=residential cyclable by default,stacked,,,,,,,,,,,,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1175139078-reverse,1175139078,reverse,8,3270856916,1978070217,residential,admissible,highway=residential cyclable by default,stacked,,,,,,,,,,,,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1177949573-forward,1177949573,forward,2,10942743467,6511269175,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1177949573-reverse,1177949573,reverse,2,6511269175,10942743467,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1179764648-forward,1179764648,forward,3,10957511269,10957511273,service,admissible,highway=service cyclable by default,tunnel,,,,,,,,,,,building_passage,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1179764648-reverse,1179764648,reverse,3,10957511273,10957511269,service,admissible,highway=service cyclable by default,tunnel,,,,,,,,,,,building_passage,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1188945943-forward,1188945943,forward,2,11039948007,1140830952,cycleway,admissible,bicycle=yes,bridge,,,,yes,,,asphalt,good,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1188945943-reverse,1188945943,reverse,2,1140830952,11039948007,cycleway,admissible,bicycle=yes,bridge,,,,yes,,,asphalt,good,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1192651296-forward,1192651296,forward,14,312162291,312162310,unclassified,admissible,highway=unclassified cyclable by default,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1192651296-reverse,1192651296,reverse,14,312162310,312162291,unclassified,admissible,highway=unclassified cyclable by default,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1197972908-forward,1197972908,forward,2,11113903457,5401824879,footway,review,highway=footway carries no bicycle permission,stacked,,,,,,,,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1197972908-reverse,1197972908,reverse,2,5401824879,11113903457,footway,review,highway=footway carries no bicycle permission,stacked,,,,,,,,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1210642402-forward,1210642402,forward,2,11214165848,11216851912,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,boardwalk,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1210642402-reverse,1210642402,reverse,2,11216851912,11214165848,path,review,highway=path carries no bicycle permission,bridge,,,,,,,wood,,,boardwalk,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1220608051-forward,1220608051,forward,2,11310568769,11310568768,path,admissible,bicycle=designated,tunnel,,,,designated,,,grass,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1220608051-reverse,1220608051,reverse,2,11310568768,11310568769,path,admissible,bicycle=designated,tunnel,,,,designated,,,grass,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1226799792-forward,1226799792,forward,24,6452641623,5079243787,path,review,highway=path carries no bicycle permission,stacked,,,,,,,,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1226799792-reverse,1226799792,reverse,24,5079243787,6452641623,path,review,highway=path carries no bicycle permission,stacked,,,,,,,,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1236087755-forward,1236087755,forward,2,10919982233,11476583920,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1236087755-reverse,1236087755,reverse,2,11476583920,10919982233,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1236087756-forward,1236087756,forward,2,11476583921,11476583924,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1236087756-reverse,1236087756,reverse,2,11476583924,11476583921,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1236701564-forward,1236701564,forward,2,11483822665,11483822664,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1236701564-reverse,1236701564,reverse,2,11483822664,11483822665,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1250697508-forward,1250697508,forward,2,11626130925,11626130924,track,admissible,bicycle=yes,bridge,,,,yes,,,ground,very_bad,grade2,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1250697508-reverse,1250697508,reverse,2,11626130924,11626130925,track,admissible,bicycle=yes,bridge,,,,yes,,,ground,very_bad,grade2,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1267556632-forward,1267556632,forward,2,11772441005,11772441004,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1267556632-reverse,1267556632,reverse,2,11772441004,11772441005,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1294735404-forward,1294735404,forward,2,11998922154,11998922152,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1294735404-reverse,1294735404,reverse,2,11998922152,11998922154,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1294735407-forward,1294735407,forward,2,11998922161,11998922160,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1294735407-reverse,1294735407,reverse,2,11998922160,11998922161,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1305675415-forward,1305675415,forward,2,4374156624,4374156622,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1305675415-reverse,1305675415,reverse,2,4374156622,4374156624,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1354478701-forward,1354478701,forward,4,12534721589,12534733863,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,concrete,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1354478701-reverse,1354478701,reverse,4,12534733863,12534721589,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,concrete,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1354478703-forward,1354478703,forward,5,12534733856,12534733855,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,concrete,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1354478703-reverse,1354478703,reverse,5,12534733855,12534733856,footway,review,highway=footway carries no bicycle permission,tunnel,,,,,,,concrete,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1371357799-forward,1371357799,forward,3,12700602483,12700602484,footway,prohibited,bicycle=no,bridge,,,,no,,,metal,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1371357799-reverse,1371357799,reverse,3,12700602484,12700602483,footway,prohibited,bicycle=no,bridge,,,,no,,,metal,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1379260975-forward,1379260975,forward,2,1918614446,1918614447,track,review,highway=track carries no bicycle permission,stacked,,,,,,,,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1379260975-reverse,1379260975,reverse,2,1918614447,1918614446,track,review,highway=track carries no bicycle permission,stacked,,,,,,,,,,,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1417719676-forward,1417719676,forward,2,13028340773,13028340772,service,admissible,highway=service cyclable by default,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1417719676-reverse,1417719676,reverse,2,13028340772,13028340773,service,admissible,highway=service cyclable by default,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1424609351-forward,1424609351,forward,2,13094501230,13094501238,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1424609351-reverse,1424609351,reverse,2,13094501238,13094501230,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1424688759-forward,1424688759,forward,2,7702900005,2463683924,unclassified,admissible,highway=unclassified cyclable by default,tunnel,,,,,,,,,,,yes,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1424688759-reverse,1424688759,reverse,2,2463683924,7702900005,unclassified,admissible,highway=unclassified cyclable by default,tunnel,,,,,,,,,,,yes,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1429987527-forward,1429987527,forward,2,13144682921,13144682920,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1429987527-reverse,1429987527,reverse,2,13144682920,13144682921,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1430193659-forward,1430193659,forward,2,13146816235,13146816234,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1430193659-reverse,1430193659,reverse,2,13146816234,13146816235,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444527081-forward,1444527081,forward,2,4308358515,13254347643,path,review,highway=path carries no bicycle permission,bridge,,,,,,,ground,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444527081-reverse,1444527081,reverse,2,13254347643,4308358515,path,review,highway=path carries no bicycle permission,bridge,,,,,,,ground,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444531935-forward,1444531935,forward,2,13254376978,13254376977,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444531935-reverse,1444531935,reverse,2,13254376977,13254376978,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444600341-forward,1444600341,forward,3,13254995460,13254995461,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444600341-reverse,1444600341,reverse,3,13254995461,13254995460,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444771551-forward,1444771551,forward,2,13256564538,13256564540,path,review,highway=path carries no bicycle permission,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444771551-reverse,1444771551,reverse,2,13256564540,13256564538,path,review,highway=path carries no bicycle permission,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780152-forward,1444780152,forward,2,3672387042,13256648689,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780152-reverse,1444780152,reverse,2,13256648689,3672387042,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780161-forward,1444780161,forward,2,13061558652,13256648794,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780161-reverse,1444780161,reverse,2,13256648794,13061558652,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
